goal	rule	score
p3(X1, X0)	p3(a27, a36)	1
p3(X0, X3)	p3(a33, a31)	1
p3(X1, X0)	p3(a81, a1)	1
p3(X0, X3)	p3(a99, a70)	1
p1(a37, X0)	p1(a37, a31)	1
p3(X8, X0)	p3(a13, a34)	1
p0(X0, X1)	p0(a0, a38)	1
p3(X0, X6)	p3(a0, a1)	1
p8(X6)	p8(a47)	1
p3(X8, X0)	p3(a99, a70)	1
p7(X0, X1, X2, X3)	p7(a26, a97, a11, a30)	1
p8(X5)	p8(a88)	1
p3(X0, X1)	p3(a0, a1)	1
p8(X6)	p8(a27)	1
p8(X2)	p8(a18)	1
p7(X0, a10, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p8(X9)	p8(a16)	1
p2(X8, X0)	p2(a10, a16)	1
p2(X8, X0)	p2(a46, a12)	1
p4(X0, X1, X3, X2)	p4(a59, a77, a80, a10)	1
p7(X0, X1, X2, X3)	p7(a54, a2, a1, a4)	1
p0(X0, X1)	p0(a12, a0)	1
p1(X5, X0)	p1(a82, a1)	1
p8(X0)	p8(a47)	1
p5(a13, X0)	p5(a13, a1)	1
p8(X5)	p8(a12)	1
p3(X8, X7)	p3(a55, a0)	1
p8(X6)	p8(a38)	1
p3(X0, X5)	p3(a13, a34)	1
p2(X0, X5)	p2(a63, a23)	1
p3(X0, X1)	p3(a33, a31)	1
p3(X0, X5)	p3(a93, a56)	1
p2(X8, X0)	p2(a1, a10)	1
p3(X8, X7)	p3(a26, a76)	1
p1(a2, X0)	p1(a2, a55)	1
p7(X0, X2, a70, X1)	p7(a35, a36, a70, a25)	1
p3(X8, X0)	p3(a26, a76)	1
p7(X0, X1, a70, X2)	p7(a35, a36, a70, a25)	1
p0(X1, X5)	p0(a94, a20)	1
p3(X8, X7)	p3(a11, a38)	1
p1(a0, X0)	p1(a0, a16)	1
p2(X8, X0)	p2(a38, a11)	1
p2(X7, X0)	p2(a46, a12)	1
p5(X0, a1)	p5(X7, X7) :- p3(X0, X7)	1
p4(X0, X1, X3, X2)	p4(a38, a24, a37, a13)	1
p1(X5, X0)	p1(a10, a39)	1
p3(X0, X5)	p3(a4, a17)	1
p8(X5)	p8(a10)	1
p0(X0, X1)	p0(a39, X1) :- p8(X1)	1
p8(X5)	p8(a80)	1
p3(X0, X5)	p3(a73, a17)	1
p4(X0, X1, X2, X3)	p4(a10, a29, a0, a4)	1
p3(X0, X7)	p3(a99, a70)	1
p2(X8, X0)	p2(a2, a65)	1
p7(X0, a13, X1, X2)	p7(a72, a13, a27, a69)	1
p5(X0, X1)	p5(a64, a1)	1
p8(X0)	p8(a22)	1
p7(X0, X1, X2, X3)	p7(a98, a24, a90, a44)	1
p1(X9, X0)	p1(a0, a0)	1
p1(X4, X0)	p1(a19, a55)	1
p3(X8, X7)	p3(a81, a1)	1
p3(X8, X0)	p3(a81, a1)	1
p4(a50, X0, X1, a0)	p4(a50, a52, a53, a0)	1
p2(X0, a10)	p2(a1, a10)	1
p3(X0, X5)	p3(a92, a53)	1
p0(X0, X9)	p0(a51, a2)	1
p3(X0, X1)	p3(a26, a76)	1
p8(X7)	p8(a47)	1
p3(X0, X9)	p3(a11, a0)	1
p7(X0, X1, a53, X2)	p7(a40, a34, a53, a0)	1
p7(X0, X1, X2, X3)	p7(a0, a87, a62, a3)	1
p3(X0, X9)	p3(a73, a17)	1
p0(X6, X0)	p0(a94, a20)	1
p8(X0)	p8(a27)	1
p8(X0)	p8(a18)	1
p2(X9, X0)	p2(a63, a23)	1
p3(X0, X7)	p3(a73, a17)	1
p0(X1, X5)	p0(a0, a38)	1
p8(X2)	p8(a80)	1
p1(X4, X0)	p1(a0, a16)	1
p7(X0, X1, X2, X3)	p7(a40, a34, a53, a0)	1
p3(X0, a1)	p3(a0, a1)	1
p7(X0, X1, a53, X2)	p7(a47, a99, a53, a44)	1
p2(X0, X1)	p2(a10, a16)	1
p3(X0, X5)	p3(a55, a0)	1
p1(a11, X0)	p1(a11, a29)	1
p5(X0, X1)	p5(a0, a1)	1
p3(X0, X5)	p3(a0, a1)	1
p3(X0, X1)	p3(a11, a38)	1
p3(X0, X5)	p3(a11, a38)	1
p3(X0, X9)	p3(a0, a1)	1
p8(X9)	p8(a80)	1
p7(X1, X0, X2, X3)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p3(X0, X5)	p3(a27, a36)	1
p3(X0, X9)	p3(a55, a0)	1
p3(X0, a0)	p3(a55, a0)	1
p4(X0, X1, X3, X2)	p4(a16, a31, a13, a18)	1
p1(X3, X0)	p1(a70, a48)	1
p7(X0, X2, a1, X1)	p7(a54, a2, a1, a4)	1
p3(X0, X1)	p3(a81, a1)	1
p0(a51, X0)	p0(a51, a2)	1
p0(X6, X4)	p0(a94, a20)	1
p0(X0, X9)	p0(a39, X1) :- p8(X1)	1
p5(X0, X1)	p5(a1, a0)	1
p1(X5, X0)	p1(a1, a35)	1
p7(X0, a1, X1, X2)	p7(a98, a1, a63, a1)	1
p7(X0, a0, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p8(X2)	p8(a25)	1
p0(X0, X9)	p0(a24, a12)	1
p3(X0, X1)	p3(a0, a51)	1
p5(X0, X1)	p5(a30, a35)	1
p0(X8, X0)	p0(a51, a2)	1
p7(X0, X1, X2, X3)	p7(a22, a11, a1, a19)	1
p0(X1, X5)	p0(a39, a28)	1
p3(X0, X7)	p3(a11, a38)	1
p0(X1, X5)	p0(a24, a12)	1
p2(X0, X1)	p2(a46, a12)	1
p5(X0, X1)	p5(a13, a1)	1
p8(X6)	p8(a1)	1
p7(X1, X0, X2, X3)	p7(a47, a99, a53, a44)	1
p1(X0, X1)	p1(a34, a2)	1
p8(X9)	p8(a55)	1
p7(X0, a2, a1, X1)	p7(a54, a2, a1, a4)	1
p0(X8, X0)	p0(a94, a20)	1
p0(X6, X0)	p0(a39, X1) :- p8(X1)	1
p1(X0, X1)	p1(a11, a29)	1
p1(a0, X0)	p1(a0, a0)	1
p2(X0, X5)	p2(a25, a10)	1
p3(X0, a70)	p3(a99, a70)	1
p4(X0, X1, X2, X3)	p4(a13, a9, a51, a0)	1
p5(X0, a1)	p5(a0, a1)	1
p5(X0, X1)	p5(a1, a61)	1
p8(X6)	p8(a97)	1
p2(a1, X0)	p2(a1, a10)	1
p7(X0, a70, X1, X2)	p7(a40, a70, a10, a2)	1
p5(X0, a1)	p5(a64, a1)	1
p7(X0, X2, X1, X3)	p7(a40, a70, a10, a2)	1
p0(X0, X1)	p0(a21, a7)	1
p8(X2)	p8(a0)	1
p0(X1, X5)	p0(a66, a35)	1
p1(X5, X0)	p1(a16, a23)	1
p5(X0, X1)	p5(a99, a47)	1
p7(X1, X0, a1, X2)	p7(a22, a11, a1, a19)	1
p7(X1, X0, X2, X3)	p7(a54, a2, a1, a4)	1
p2(X0, a16)	p2(a10, a16)	1
p0(X6, X0)	p0(a39, a28)	1
p7(X0, X2, X1, X3)	p7(a72, a13, a27, a69)	1
p1(X2, X2)	p1(a0, a0)	1
p7(X0, X1, a50, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p7(X0, a11, a1, X1)	p7(a22, a11, a1, a19)	1
p8(X5)	p8(a22)	1
p8(X6)	p8(a16)	1
p7(X0, X2, a1, X1)	p7(a22, a11, a1, a19)	1
p8(X0)	p8(a97)	1
p0(X6, X0)	p0(a66, a35)	1
p8(X7)	p8(a54)	1
p8(X7)	p8(a22)	1
p5(X0, X1)	p5(a12, a21)	1
p3(X0, X2)	p3(a33, a31)	1
p4(X0, X1, X2, X3)	p4(a59, a77, a80, a10)	1
p8(X5)	p8(a27)	1
p3(X0, a1)	p3(a81, a1)	1
p7(X1, X0, X2, X3)	p7(a98, a24, a90, a44)	1
p2(X0, X6)	p2(a46, a12)	1
p7(X0, X2, X1, X3)	p7(a35, a36, a70, a25)	1
p8(X6)	p8(a88)	1
p5(X0, X1)	p5(a40, a82)	1
p8(X2)	p8(a47)	1
p8(X9)	p8(a54)	1
p3(X0, a31)	p3(a33, a31)	1
p3(X1, X0)	p3(a4, a17)	1
p1(X0, X1)	p1(a63, a46)	1
p5(X0, a70)	p5(X7, X7) :- p3(X0, X7)	1
p3(X0, X2)	p3(a13, a34)	1
p7(X8, X0, X1, X2)	p7(a54, a2, a1, a4)	1
p3(X0, X6)	p3(a11, a0)	1
p8(X0)	p8(a1)	1
p2(X0, X5)	p2(a1, a10)	1
p2(X0, X1)	p2(a63, a23)	1
p4(X0, X1, X2, X3)	p4(a38, a24, a37, a13)	1
p3(X8, X7)	p3(a93, a56)	1
p0(X6, X4)	p0(a39, a28)	1
p1(X2, X0)	p1(a10, a39)	1
p0(X6, X4)	p0(a24, a12)	1
p2(X0, X5)	p2(a38, a11)	1
p3(X1, X0)	p3(a11, a0)	1
p4(X1, X2, X3, X0)	p4(a10, a29, a0, a4)	1
p7(X0, X2, a53, X1)	p7(a47, a99, a53, a44)	1
p8(X9)	p8(a27)	1
p2(a10, X0)	p2(a10, a16)	1
p8(X2)	p8(a54)	1
p8(X2)	p8(a22)	1
p8(X0)	p8(a0)	1
p3(X8, X7)	p3(a73, a17)	1
p8(X2)	p8(a27)	1
p0(X0, X9)	p0(a21, a7)	1
p1(X5, X5)	p1(a0, a0)	1
p8(X7)	p8(a16)	1
p1(X4, X0)	p1(a0, a0)	1
p0(X6, X4)	p0(a66, a35)	1
p0(X1, X5)	p0(a21, a7)	1
p3(X8, X7)	p3(a92, a53)	1
p2(a13, X0)	p2(a13, a17)	1
p8(X9)	p8(a38)	1
p4(a50, X1, X2, X0)	p4(a50, a52, a53, a0)	1
p8(X0)	p8(a88)	1
p3(X0, X6)	p3(a55, a0)	1
p3(X1, X0)	p3(a0, a1)	1
p3(X0, X3)	p3(a93, a56)	1
p8(X2)	p8(a38)	1
p3(X8, X7)	p3(a4, a17)	1
p7(X1, X0, X2, X3)	p7(a22, a11, a1, a19)	1
p3(X1, X0)	p3(a55, a0)	1
p1(X0, X0)	p1(a0, a0)	1
p2(X9, X0)	p2(a1, a10)	1
p1(X0, X1)	p1(a0, a0)	1
p2(X8, X0)	p2(a25, a10)	1
p8(X6)	p8(a10)	1
p3(X0, X2)	p3(a26, a76)	1
p3(X0, a38)	p3(a11, a38)	1
p7(X8, X0, X1, X2)	p7(a22, a11, a1, a19)	1
p3(X0, X2)	p3(a11, a38)	1
p8(X0)	p8(a12)	1
p3(X8, X7)	p3(a11, a0)	1
p3(X8, X0)	p3(a11, a0)	1
p2(X9, X0)	p2(a46, a12)	1
p3(X1, X0)	p3(a33, a31)	1
p2(X9, X0)	p2(a2, a65)	1
p3(X0, X3)	p3(a13, a34)	1
p7(X1, X0, a70, X2)	p7(a35, a36, a70, a25)	1
p7(X1, X0, a53, X2)	p7(a47, a99, a53, a44)	1
p2(X0, X9)	p2(a10, a16)	1
p5(X0, a38)	p5(X7, X7) :- p3(X0, X7)	1
p3(X0, X2)	p3(a81, a1)	1
p5(a31, X0)	p5(X7, X7) :- p3(X0, X7)	1
p4(X0, X1, X3, X2)	p4(a10, a29, a0, a4)	1
p2(X0, a10)	p2(a25, a10)	1
p1(X0, X1)	p1(a82, a1)	1
p5(X0, X1)	p5(a0, a38)	1
p8(X6)	p8(a55)	1
p3(X8, X7)	p3(a27, a36)	1
p8(X0)	p8(a54)	1
p7(X1, X0, X2, X3)	p7(a33, a86, a49, a49)	1
p1(X0, X1)	p1(a2, a55)	1
p1(X3, X3)	p1(a0, a0)	1
p4(X0, X1, X3, X2)	p4(a54, a25, a0, a82)	1
p5(X0, X1)	p5(a4, a51)	1
p3(X0, X6)	p3(a33, a31)	1
p3(X0, X2)	p3(a0, a51)	1
p3(X0, X1)	p3(a92, a53)	1
p3(X0, X1)	p3(a99, a70)	1
p8(X0)	p8(a10)	1
p1(X9, X0)	p1(a82, a1)	1
p7(X8, X0, X1, X2)	p7(a33, a86, a49, a49)	1
p3(X0, X7)	p3(a93, a56)	1
p5(a13, X8)	p5(a13, a1)	1
p3(X0, a0)	p3(a11, a0)	1
p3(X8, X7)	p3(a0, a1)	1
p3(X8, X0)	p3(a0, a1)	1
p1(X3, X0)	p1(a91, a60)	1
p2(X2, X0)	p2(a13, a17)	1
p3(X0, X6)	p3(a13, a34)	1
p7(X0, X1, X2, X3)	p7(a40, a70, a10, a2)	1
p2(X0, X7)	p2(a63, a23)	1
p4(X1, X2, X3, X0)	p4(a16, a31, a13, a18)	1
p3(X0, X6)	p3(a99, a70)	1
p3(X0, X1)	p3(a4, a17)	1
p3(X8, X0)	p3(a55, a0)	1
p3(X0, X1)	p3(a13, a34)	1
p0(X0, X9)	p0(a0, a38)	1
p2(X5, X0)	p2(a1, a10)	1
p0(X6, X4)	p0(a21, a7)	1
p5(X0, X1)	p5(a46, a15)	1
p3(X0, X3)	p3(a27, a36)	1
p1(X2, X0)	p1(a16, a23)	1
p2(X0, X9)	p2(a46, a12)	1
p8(X7)	p8(a80)	1
p3(X0, X5)	p3(a11, a0)	1
p1(X0, X1)	p1(a16, a23)	1
p4(X1, X2, X3, X0)	p4(a75, a38, a57, a85)	1
p1(a70, X0)	p1(a70, a48)	1
p3(X0, X7)	p3(a92, a53)	1
p7(X0, X1, X2, X3)	p7(a48, a61, a26, a24)	1
p0(X0, X1)	p0(a24, a12)	1
p1(X0, X1)	p1(a10, a39)	1
p8(X0)	p8(a38)	1
p1(a16, X0)	p1(a16, a23)	1
p8(X7)	p8(a1)	1
p0(X0, X9)	p0(a12, a0)	1
p2(X3, X0)	p2(a25, a10)	1
p7(X0, X1, X2, X3)	p7(a84, a17, a25, a23)	1
p7(X0, X1, X2, X3)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p4(X0, X1, X2, a49)	p4(a74, a90, a13, a49)	1
p2(X0, X7)	p2(a25, a10)	1
p1(X5, X0)	p1(a70, a48)	1
p8(X5)	p8(a0)	1
p4(X0, X1, X2, X3)	p4(a54, a25, a0, a82)	1
p3(X0, X6)	p3(a26, a76)	1
p3(X0, X7)	p3(a4, a17)	1
p3(X0, X1)	p3(a27, a36)	1
p3(X0, X3)	p3(a11, a38)	1
p1(X4, X0)	p1(a11, a29)	1
p1(X4, X0)	p1(a1, a35)	1
p8(X5)	p8(a55)	1
p1(X9, X0)	p1(a10, a39)	1
p2(X0, X1)	p2(a13, a17)	1
p3(X1, X0)	p3(a26, a76)	1
p7(X1, X0, X2, X3)	p7(a72, a13, a27, a69)	1
p8(X5)	p8(a25)	1
p7(X0, X2, a38, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p7(X0, X1, a1, X2)	p7(a54, a2, a1, a4)	1
p4(X1, X2, X3, X0)	p4(a55, a2, a10, a51)	1
p3(X8, X0)	p3(a33, a31)	1
p0(X6, X0)	p0(a12, a0)	1
p5(X0, a38)	p5(a0, a38)	1
p7(X1, X0, a38, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p3(X0, X7)	p3(a11, a0)	1
p4(X0, X1, X2, X3)	p4(a74, a90, a13, a49)	1
p4(X1, X2, X3, X0)	p4(a50, a52, a53, a0)	1
p4(X0, X1, X3, X2)	p4(a75, a38, a57, a85)	1
p8(X7)	p8(a25)	1
p3(X1, X0)	p3(a0, a51)	1
p3(X0, X1)	p3(a55, a0)	1
p1(X5, X0)	p1(a0, a0)	1
p0(X1, X5)	p0(a12, a0)	1
p0(X0, X1)	p0(a94, a20)	1
p7(X1, X0, X2, X3)	p7(a98, a1, a63, a1)	1
p8(X2)	p8(a97)	1
p7(X0, a2, X1, X2)	p7(a54, a2, a1, a4)	1
p8(X7)	p8(a88)	1
p8(X2)	p8(a1)	1
p3(X0, X6)	p3(a11, a38)	1
p3(X0, X7)	p3(a27, a36)	1
p7(X1, X0, X2, X3)	p7(a35, a36, a70, a25)	1
p8(X9)	p8(a25)	1
p7(X0, a11, X1, X2)	p7(a22, a11, a1, a19)	1
p4(X0, X1, X2, a0)	p4(a13, a9, a51, a0)	1
p8(X7)	p8(a0)	1
p1(X0, X1)	p1(a1, a35)	1
p7(X1, X0, a50, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p1(a1, X0)	p1(a1, a35)	1
p8(X6)	p8(a22)	1
p2(X0, X1)	p2(a1, a10)	1
p1(X0, X1)	p1(a14, a30)	1
p3(X0, X5)	p3(a33, a31)	1
p0(X0, X1)	p0(a51, a2)	1
p3(X0, X5)	p3(a99, a70)	1
p3(X0, X6)	p3(a81, a1)	1
p3(X0, X9)	p3(a33, a31)	1
p2(X0, X1)	p2(a38, a11)	1
p8(X9)	p8(a1)	1
p0(X1, X5)	p0(a39, X1) :- p8(X1)	1
p4(X0, X1, X3, X2)	p4(a55, a2, a10, a51)	1
p8(X9)	p8(a0)	1
p1(X4, X0)	p1(a63, a46)	1
p2(X7, X0)	p2(a2, a65)	1
p1(X2, X0)	p1(a0, a16)	1
p2(X0, X9)	p2(a63, a23)	1
p7(X0, X1, X2, X3)	p7(a33, a86, a49, a49)	1
p3(X0, X7)	p3(a55, a0)	1
p0(X0, X9)	p0(a94, a20)	1
p8(X5)	p8(a54)	1
p2(X0, X1)	p2(a2, a65)	1
p3(X0, X6)	p3(a0, a51)	1
p1(X7, X7)	p1(a0, a0)	1
p8(X6)	p8(a18)	1
p8(X2)	p8(a16)	1
p7(X1, X0, X2, X3)	p7(a26, a97, a11, a30)	1
p1(X2, X0)	p1(a11, a29)	1
p8(X2)	p8(a88)	1
p5(X7, X7)	p5(X7, X7) :- p3(X0, X7)	1
p7(X0, X1, a1, X2)	p7(a22, a11, a1, a19)	1
p3(X0, X7)	p3(a33, a31)	1
p1(X0, X1)	p1(a37, a31)	1
p8(X5)	p8(a47)	1
p3(X8, X7)	p3(a0, a51)	1
p0(X1, X5)	p0(a51, a2)	1
p8(X7)	p8(a12)	1
p4(a38, X1, X2, X0)	p4(a38, a24, a37, a13)	1
p0(X0, X1)	p0(a18, a8)	1
p4(X0, X1, X3, X2)	p4(a50, a52, a53, a0)	1
p0(X6, X4)	p0(a0, a38)	1
p7(X1, X0, X2, X3)	p7(a40, a70, a10, a2)	1
p2(a38, X0)	p2(a38, a11)	1
p8(X9)	p8(a88)	1
p3(X0, X9)	p3(a13, a34)	1
p1(X1, X1)	p1(a0, a0)	1
p1(X3, X0)	p1(a2, a55)	1
p3(X0, X2)	p3(a93, a56)	1
p3(X0, X9)	p3(a99, a70)	1
p1(X0, X1)	p1(a91, a60)	1
p3(X8, X0)	p3(a11, a38)	1
p7(X0, a13, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p4(a38, X0, X1, X2)	p4(a38, a24, a37, a13)	1
p8(X5)	p8(a38)	1
p7(X0, a0, a50, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p7(a72, X0, X1, X2)	p7(a72, a13, a27, a69)	1
p7(X0, X2, X1, X3)	p7(a98, a1, a63, a1)	1
p7(X1, X0, a1, X2)	p7(a54, a2, a1, a4)	1
p4(a50, X0, X1, X2)	p4(a50, a52, a53, a0)	1
p5(X9, X9)	p5(X7, X7) :- p3(X0, X7)	1
p3(X0, X2)	p3(a73, a17)	1
p7(X0, X1, a38, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p5(X0, X1)	p5(a74, a20)	1
p5(X0, X1)	p5(a10, a50)	1
p8(X9)	p8(a12)	1
p2(X9, X0)	p2(a13, a17)	1
p4(X0, X1, X2, a0)	p4(a50, a52, a53, a0)	1
p8(X7)	p8(a10)	1
p7(X1, X0, X2, X3)	p7(a84, a17, a25, a23)	1
p0(X0, X9)	p0(a18, a8)	1
p8(X7)	p8(a38)	1
p0(X0, X1)	p0(a39, a28)	1
p3(X0, X5)	p3(a26, a76)	1
p8(X2)	p8(a12)	1
p2(X9, X0)	p2(a25, a10)	1
p0(X1, X5)	p0(a18, a8)	1
p3(X8, X0)	p3(a0, a51)	1
p7(X1, X0, X2, X3)	p7(a48, a61, a26, a24)	1
p8(X7)	p8(a27)	1
p3(X0, X9)	p3(a26, a76)	1
p0(X8, X0)	p0(a24, a12)	1
p1(X6, X6)	p1(a0, a0)	1
p8(X9)	p8(a10)	1
p3(X0, X9)	p3(a11, a38)	1
p7(X1, X0, X2, X3)	p7(a0, a87, a62, a3)	1
p0(X0, X1)	p0(a66, a35)	1
p8(X0)	p8(a16)	1
p1(X2, X0)	p1(a63, a46)	1
p3(X0, X2)	p3(a4, a17)	1
p8(X7)	p8(a55)	1
p8(X9)	p8(a47)	1
p2(a63, X0)	p2(a63, a23)	1
p3(X0, X5)	p3(a0, a51)	1
p3(X0, X5)	p3(a81, a1)	1
p1(X4, X0)	p1(a82, a1)	1
p3(X0, X9)	p3(a27, a36)	1
p5(X0, X0)	p5(X7, X7) :- p3(X0, X7)	1
p3(X0, X9)	p3(a81, a1)	1
p7(X0, X2, X1, X3)	p7(a26, a97, a11, a30)	1
p5(X3, X3)	p5(X7, X7) :- p3(X0, X7)	1
p7(X1, X0, X2, X3)	p7(a40, a34, a53, a0)	1
p1(X0, X1)	p1(a19, a55)	1
p1(a63, X0)	p1(a63, a46)	1
p2(X8, X0)	p2(a63, a23)	1
p0(X0, X9)	p0(a39, a28)	1
p3(X0, X2)	p3(a11, a0)	1
p3(X0, X7)	p3(a26, a76)	1
p8(X2)	p8(a10)	1
p2(X0, X7)	p2(a2, a65)	1
p3(X0, a53)	p3(a92, a53)	1
p2(X4, X0)	p2(a2, a65)	1
p0(X6, X4)	p0(a51, a2)	1
p1(a14, X0)	p1(a14, a30)	1
p4(X1, X2, X3, X0)	p4(a54, a25, a0, a82)	1
p2(X0, a11)	p2(a38, a11)	1
p2(a25, X0)	p2(a25, a10)	1
p3(X0, X2)	p3(a27, a36)	1
p2(X0, X7)	p2(a46, a12)	1
p3(X0, X7)	p3(a0, a51)	1
p1(X5, X0)	p1(a37, a31)	1
p5(X6, X6)	p5(X7, X7) :- p3(X0, X7)	1
p2(X0, X9)	p2(a25, a10)	1
p8(X2)	p8(a55)	1
p1(X0, X1)	p1(a0, a16)	1
p0(X0, X9)	p0(a66, a35)	1
p1(X8, X8)	p1(a0, a0)	1
p7(X0, a97, X1, X2)	p7(a26, a97, a11, a30)	1
p4(a38, X0, X1, a13)	p4(a38, a24, a37, a13)	1
p2(X0, X5)	p2(a13, a17)	1
p4(X1, X2, X3, X0)	p4(a74, a90, a13, a49)	1
p8(X6)	p8(a80)	1
p2(X9, X0)	p2(a38, a11)	1
p3(X0, X2)	p3(a0, a1)	1
p1(X3, X0)	p1(a1, a35)	1
p1(X4, X4)	p1(a0, a0)	1
p1(X4, X0)	p1(a10, a39)	1
p4(X0, X1, X2, X3)	p4(a75, a38, a57, a85)	1
p3(X0, X2)	p3(a55, a0)	1
p5(X5, X5)	p5(X7, X7) :- p3(X0, X7)	1
p2(X0, X9)	p2(a13, a17)	1
p3(X1, X0)	p3(a99, a70)	1
p8(X6)	p8(a25)	1
p3(X0, X3)	p3(a92, a53)	1
p4(X0, X1, X2, X3)	p4(a16, a31, a13, a18)	1
p2(X0, X5)	p2(a10, a16)	1
p1(X5, X0)	p1(a63, a46)	1
p0(X6, X4)	p0(a18, a8)	1
p7(X0, X2, X1, X3)	p7(a48, a61, a26, a24)	1
p3(X0, X1)	p3(a93, a56)	1
p1(X5, X0)	p1(a91, a60)	1
p8(X0)	p8(a80)	1
p3(X1, X0)	p3(a13, a34)	1
p5(X0, X1)	p5(a5, a72)	1
p7(X0, X2, X1, X3)	p7(a0, a87, a62, a3)	1
p1(X9, X0)	p1(a0, a16)	1
p4(X1, X2, X3, X0)	p4(a13, a9, a51, a0)	1
p7(X0, X2, X1, X3)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p3(X1, X0)	p3(a93, a56)	1
p8(X6)	p8(a0)	1
p1(a10, X0)	p1(a10, a39)	1
p8(X0)	p8(a25)	1
p4(X0, X1, X2, X3)	p4(a55, a2, a10, a51)	1
p3(X0, X6)	p3(a73, a17)	1
p3(X0, X1)	p3(a11, a0)	1
p4(X0, X1, X3, X2)	p4(a74, a90, a13, a49)	1
p3(X0, X1)	p3(a73, a17)	1
p7(X0, X2, X1, X3)	p7(a40, a34, a53, a0)	1
p3(X0, X3)	p3(a55, a0)	1
p8(X5)	p8(a97)	1
p5(X0, a50)	p5(a10, a50)	1
p3(X1, X0)	p3(a73, a17)	1
p7(X0, a13, a38, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p3(X0, X6)	p3(a92, a53)	1
p5(X0, X1)	p5(X7, X7) :- p3(X0, X7)	1
p2(X0, X9)	p2(a1, a10)	1
p2(X0, X5)	p2(a2, a65)	1
p3(X0, X3)	p3(a0, a1)	1
p3(X1, X0)	p3(a92, a53)	1
p7(X0, X1, X2, X3)	p7(a72, a13, a27, a69)	1
p2(X0, X9)	p2(a38, a11)	1
p2(X5, X0)	p2(a38, a11)	1
p4(X0, X1, X2, a13)	p4(a38, a24, a37, a13)	1
p8(X0)	p8(a55)	1
p3(X0, X6)	p3(a4, a17)	1
p2(X0, X5)	p2(a46, a12)	1
p8(X5)	p8(a18)	1
p8(X5)	p8(a16)	1
p2(X0, X9)	p2(a2, a65)	1
p7(X0, X2, a50, X1)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p7(X0, a49, X1, X2)	p7(a11, X6, X4, X6) :- p4(X4, X0, X8, X6)	1
p3(X8, X7)	p3(a33, a31)	1
p2(X9, X0)	p2(a10, a16)	1
p3(X8, X7)	p3(a99, a70)	1
p2(X0, X1)	p2(a25, a10)	1
p8(X9)	p8(a22)	1
p4(X0, X1, X2, X3)	p4(a50, a52, a53, a0)	1
p7(X0, X2, a53, X1)	p7(a40, a34, a53, a0)	1
p8(X6)	p8(a12)	1
p8(X5)	p8(a1)	1
p2(X8, X0)	p2(a13, a17)	1
p7(X0, X1, X2, X3)	p7(a98, a1, a63, a1)	1
p8(X7)	p8(a18)	1
p7(X0, X1, X2, X3)	p7(a47, a99, a53, a44)	1
p3(X8, X7)	p3(a13, a34)	1
p5(X0, a53)	p5(X7, X7) :- p3(X0, X7)	1
p5(X0, a1)	p5(a13, a1)	1
p5(X0, X1)	p5(a35, a64)	1
p3(X8, X0)	p3(a93, a56)	1
p4(X1, X2, X3, X0)	p4(a38, a24, a37, a13)	1
p7(X0, X1, X2, X3)	p7(a35, a36, a70, a25)	1
p8(X7)	p8(a97)	1
p0(X8, X0)	p0(a66, a35)	1
p4(X0, X1, X2, a10)	p4(a59, a77, a80, a10)	1
p4(X0, X1, X3, X2)	p4(a13, a9, a51, a0)	1
p8(X9)	p8(a18)	1
p4(X1, X2, X3, X0)	p4(a59, a77, a80, a10)	1
p3(X1, X0)	p3(a11, a38)	1
p8(X6)	p8(a54)	1
p3(X0, X6)	p3(a27, a36)	1
p2(X0, X6)	p2(a63, a23)	1
p7(X1, X0, a53, X2)	p7(a40, a34, a53, a0)	1
p1(X0, X1)	p1(a70, a48)	1
p8(X9)	p8(a97)	1
p3(X1, X0)	p3(a27, a36)	1
p3(X0, X3)	p3(a33, a31)	1
p3(X1, X0)	p3(a81, a1)	1
p3(X0, X3)	p3(a99, a70)	1
p1(a37, X0)	p1(a37, a31)	1
p3(X8, X0)	p3(a13, a34)	1
p0(X0, X1)	p0(a0, a38)	1
p3(X0, X6)	p3(a0, a1)	1
p8(X6)	p8(a47)	1
p3(X8, X0)	p3(a99, a70)	1
p7(X0, X1, X2, X3)	p7(a26, a97, a11, a30)	1
p8(X5)	p8(a88)	1
p3(X0, X1)	p3(a0, a1)	1
p8(X6)	p8(a27)	1
