goal	rule	score
p1(X0, X1, a98)	p1(a1, a15, a98)	1
p0(X3, X7)	p0(a51, a45)	1
p0(X6, X0)	p0(a20, a10)	1
p2(X2, X4)	p2(a26, a80)	1
p5(X4, X1)	p5(a61, a0)	1
p3(X1, X0)	p3(a57, a1)	1
p1(X0, X1, X4)	p1(a4, a59, a28)	1
p9(X6)	p9(a81)	1
p1(X0, a0, X3)	p1(a5, a0, a17)	1
p2(X4, X6)	p2(a96, a28)	1
p1(X0, X1, X5)	p1(a25, a34, a0)	1
p3(X1, X3)	p3(a54, a13)	1
p0(X0, X4)	p0(a30, a17)	1
p0(X3, X0)	p0(a2, a21)	1
p0(a13, X0)	p0(a13, a78)	1
p1(X0, X1, X7)	p1(a29, a62, a1)	1
p9(X7)	p9(a14)	1
p7(X0, X1)	p7(a0, a36)	1
p5(X0, X3)	p5(a64, a66)	1
p7(X3, X0)	p7(a33, a0)	1
p4(a60, X0)	p4(a60, a39)	1
p3(X3, X0)	p3(a11, a36)	1
p3(X6, X0)	p3(a10, a11)	1
p9(X7)	p9(a13)	1
p7(X8, X4)	p7(a14, a28)	1
p7(X3, X0)	p7(a25, a17)	1
p5(X5, X2)	p5(a32, a93)	1
p3(X0, a45)	p3(a0, a45)	1
p2(a10, X0)	p2(X6, X3) :- p3(X3, X6)	1
p5(X6, X0)	p5(a0, a16)	1
p0(X0, X1)	p0(a12, a26)	1
p3(X0, X2)	p3(a5, a0)	1
p3(X7, X0)	p3(a57, a1)	1
p0(X3, X7)	p0(a50, a53)	1
p7(X0, X1)	p7(a10, a90)	1
p1(X0, X4, X2)	p1(a25, a15, a60)	1
p9(X0)	p9(a45)	1
p3(X0, X1)	p3(a46, a11)	1
p2(X3, X1)	p2(a84, a77)	1
p3(X8, X0)	p3(a24, a34)	1
p3(X4, X0)	p3(a28, a80)	1
p3(X2, X0)	p3(a11, a36)	1
p1(X0, X4, X8)	p1(a27, a98, a48)	1
p2(X4, X6)	p2(a25, a17)	1
p7(X1, X0)	p7(a37, a1)	1
p1(X0, X1, a1)	p1(a44, a37, a1)	1
p1(X7, X0, X1)	p1(a29, a78, a73)	1
p1(X0, X6, X7)	p1(a1, a15, a98)	1
p5(X7, X0)	p5(a36, a15)	1
p7(X2, X0)	p7(a37, a1)	1
p1(X0, X1, X2)	p1(a45, a34, a1)	1
p0(X6, X0)	p0(a87, a49)	1
p1(X0, X4, X2)	p1(a14, a3, a0)	1
p0(X0, X4)	p0(a13, a55)	1
p5(X4, X1)	p5(a81, a3)	1
p5(X2, X0)	p5(a93, a1)	1
p3(X8, X0)	p3(a0, a16)	1
p9(X6)	p9(a24)	1
p3(X0, X8)	p3(a33, a70)	1
p1(X0, X4, X3)	p1(a94, a70, a11)	1
p4(X0, X7)	p4(a92, a29)	1
p3(X1, a92)	p3(a0, a92)	1
p1(X0, X1, X2)	p1(a0, a58, a38)	1
p5(X0, X5)	p5(a16, a14)	1
p1(X0, X1, X4)	p1(a26, a10, a15)	1
p3(X3, X0)	p3(a0, a45)	1
p5(X0, X7)	p5(a47, a16)	1
p1(X2, X0, X1)	p1(a25, a15, a60)	1
p7(X3, X0)	p7(a40, a13)	1
p5(a45, X0)	p5(a45, a0)	1
p1(X5, X0, X2)	p1(a1, a15, a98)	1
p5(X6, X9)	p5(a12, a95)	1
p3(X0, X6)	p3(a5, a0)	1
p0(X0, X1)	p0(a1, a20)	1
p1(X0, X1, X7)	p1(a28, a14, a54)	1
p1(X0, X4, X3)	p1(a26, a0, a25)	1
p0(a0, X0)	p0(a0, a53)	1
p9(X0)	p9(X0) :- p7(a14, X0)	1
p3(X0, a16)	p3(a0, a16)	1
p7(X3, X0)	p7(a47, a33)	1
p0(X6, X0)	p0(a27, a76)	1
p1(X0, X2, X1)	p1(a5, a0, a17)	1
p7(a16, X0)	p7(a16, a2)	1
p5(X4, X1)	p5(a90, a95)	1
p1(X0, X1, X2)	p1(a12, a25, a4)	1
p1(X4, X0, X1)	p1(a4, a59, a28)	1
p7(X3, a0)	p7(a0, a0)	1
p7(X7, X6)	p7(a0, a52)	1
p3(X0, X1)	p3(a38, a83)	1
p7(X5, X1)	p7(a25, a17)	1
p1(X6, X0, X9)	p1(a1, a15, a98)	1
p0(X3, X0)	p0(a2, a4)	1
p9(a57)	p9(a57)	1
p0(X3, X0)	p0(a84, a16)	1
p1(X1, X2, X0)	p1(a57, a79, a16)	1
p7(X3, X4)	p7(a98, a32)	1
p3(a16, X7)	p3(a16, a17)	1
p3(X2, X0)	p3(a0, a32)	1
p1(X1, X2, X0)	p1(a21, a47, a10)	1
p3(X0, X1)	p3(a16, a0)	1
p7(X8, X4)	p7(a38, a37)	1
p3(X0, a80)	p3(a22, a80)	1
p3(X0, X1)	p3(a27, a81)	1
p0(X0, X1)	p0(a17, a1)	1
p7(X7, X6)	p7(a69, a75)	1
p7(X7, a0)	p7(a0, a0)	1
p9(a58)	p9(a58)	1
p0(X6, X0)	p0(a17, a1)	1
p2(X3, X1)	p2(a0, a10)	1
p0(X0, X3)	p0(a24, a46)	1
p9(X2)	p9(a11)	1
p2(X3, X1)	p2(a48, a2)	1
p3(X0, X1)	p3(a41, a59)	1
p3(X6, X0)	p3(a14, a40)	1
p7(X5, X1)	p7(a40, a13)	1
p1(X1, X0, X2)	p1(a87, a45, a17)	1
p1(X5, X0, X1)	p1(a29, a78, a73)	1
p7(X2, X0)	p7(a59, a39)	1
p2(a0, X0)	p2(a0, a63)	1
p9(X7)	p9(a10)	1
p7(X5, X1)	p7(a6, a32)	1
p3(X0, X1)	p3(a10, a11)	1
p8(X0, X3)	p8(a0, a45)	1
p5(X0, a10)	p5(a52, a10)	1
p1(a41, X0, X1)	p1(a41, a33, a14)	1
p1(X0, X4, X3)	p1(a41, a33, a14)	1
p7(X2, X0)	p7(a33, a0)	1
p8(X0, X5)	p8(a92, a85)	1
p2(X3, X7)	p2(a0, a10)	1
p1(X5, X0, X2)	p1(a29, a78, a73)	1
p0(X7, X0)	p0(a13, a55)	1
p9(X1)	p9(a14)	1
p4(X0, X1)	p4(a56, a31)	1
p5(X6, X9)	p5(a45, a0)	1
p7(X5, X1)	p7(a47, a33)	1
p7(X1, X0)	p7(a59, a39)	1
p1(X0, X1, a1)	p1(a45, a34, a1)	1
p0(X3, X0)	p0(a93, a0)	1
p3(X0, X8)	p3(a27, a10)	1
p3(X0, a1)	p3(a57, a1)	1
p0(a51, X0)	p0(a51, a45)	1
p5(X3, X0)	p5(a52, a5)	1
p7(X1, X0)	p7(a33, a0)	1
p7(X8, X4)	p7(a14, a40)	1
p1(X0, X1, X6)	p1(a44, a37, a1)	1
p2(X3, X3)	p2(X3, X3) :- p4(X4, X3), p7(X3, X4), p5(a45, X3), p5(X8, X3)	1
p1(X0, X4, X8)	p1(a0, a1, a69)	1
p7(X1, X8)	p7(a65, a0)	1
p7(X1, X0)	p7(a25, a17)	1
p5(X0, a79)	p5(X7, X5) :- p1(X7, X2, X5)	1
p5(X0, a88)	p5(X7, X5) :- p1(X7, X2, X5)	1
p1(X0, X4, X3)	p1(a60, a17, a88)	1
p0(X3, X0)	p0(a0, a24)	1
p9(X2)	p9(a38)	1
p1(X0, X1, X3)	p1(a26, a0, a25)	1
p7(X2, X0)	p7(a25, a17)	1
p7(X1, X8)	p7(a98, a32)	1
p8(X0, X5)	p8(a1, a11)	1
p3(X0, X7)	p3(a11, a36)	1
p2(X3, X7)	p2(a48, a2)	1
p1(X6, X0, X9)	p1(a29, a78, a73)	1
p0(X0, X7)	p0(a23, a44)	1
p1(X0, X1, X3)	p1(a0, a1, a69)	1
p4(X0, X7)	p4(a76, a15)	1
p1(X0, X4, X2)	p1(a60, a1, a10)	1
p4(X0, X1)	p4(a37, a1)	1
p1(X0, X1, X2)	p1(a5, a0, a17)	1
p0(X3, X7)	p0(a13, a55)	1
p0(X0, X1)	p0(a13, a69)	1
p1(X1, X2, X0)	p1(a28, a14, a54)	1
p0(X6, X0)	p0(a13, a69)	1
p9(a28)	p9(X0) :- p7(a14, X0)	1
p4(X0, a67)	p4(a46, a67)	1
p5(X0, X3)	p5(a52, a10)	1
p4(X0, X1)	p4(a1, a29)	1
p9(X2)	p9(a83)	1
p1(X0, X4, X8)	p1(a96, a13, a14)	1
p5(a16, X0)	p5(a16, a59)	1
p3(X0, X1)	p3(a27, a1)	1
p5(X0, X5)	p5(a93, a1)	1
p5(X7, X0)	p5(a16, a59)	1
p3(X7, X0)	p3(a31, a0)	1
p3(X4, X0)	p3(a54, a13)	1
p7(X5, X1)	p7(a0, a36)	1
p7(a40, X0)	p7(X4, X8) :- p1(X0, X8, X4)	1
p1(X5, X0, X2)	p1(a25, a34, a0)	1
p7(X6, X1)	p7(a55, a3)	1
p5(X2, X0)	p5(a47, a16)	1
p7(X5, X1)	p7(a0, a0)	1
p8(X0, X3)	p8(a5, a17)	1
p2(X3, X7)	p2(a67, a18)	1
p1(X0, X1, X5)	p1(a57, a79, a16)	1
p0(X0, a80)	p0(a63, a80)	1
p5(X2, X0)	p5(a64, a66)	1
p2(X2, X4)	p2(a71, a61)	1
p1(X0, X4, X2)	p1(a87, a45, a17)	1
p3(X1, X0)	p3(a11, a36)	1
p5(X4, X1)	p5(a12, a95)	1
p1(X4, X0, X1)	p1(a96, a13, a14)	1
p3(X8, X0)	p3(a0, a92)	1
p9(X0)	p9(a24)	1
p0(X2, X0)	p0(a88, a14)	1
p2(X5, X0)	p2(X3, X3) :- p4(X4, X3), p7(X3, X4), p5(a45, X3), p5(X8, X3)	1
p7(X2, X4)	p7(a14, a40)	1
p2(X9, X9)	p2(a0, a0)	1
p9(X6)	p9(a11)	1
p5(X2, X0)	p5(a46, a31)	1
p7(X8, X4)	p7(a33, a60)	1
p7(X8, X4)	p7(a58, a75)	1
p8(X0, a0)	p8(a19, a0)	1
p2(X2, a46)	p2(X6, X3) :- p3(X3, X6)	1
p0(X0, X7)	p0(a50, a53)	1
p9(X7)	p9(a0)	1
p1(X0, X1, X5)	p1(a65, a25, a82)	1
p5(X0, X1)	p5(a1, a0)	1
p3(X8, X0)	p3(a14, a40)	1
p5(X0, X7)	p5(a28, a42)	1
p3(X0, X2)	p3(a24, a34)	1
p1(X6, X0, X9)	p1(a25, a34, a0)	1
p9(X2)	p9(a42)	1
p1(X0, X1, X3)	p1(a41, a33, a14)	1
p7(X2, X4)	p7(a32, a53)	1
p5(X0, X3)	p5(a0, a16)	1
p3(X0, X5)	p3(a33, a70)	1
p5(X0, X3)	p5(a21, a22)	1
p3(X0, X1)	p3(a14, a40)	1
p4(X1, X0)	p4(a23, a21)	1
p3(X6, X0)	p3(a19, a82)	1
p7(a15, X0)	p7(X4, X8) :- p1(X0, X8, X4)	1
p3(X1, X0)	p3(a3, a68)	1
p9(a13)	p9(X5) :- p9(X5), p7(X5, X0)	1
p3(a0, X0)	p3(a0, a45)	1
p7(X7, X6)	p7(a16, a2)	1
p1(X0, X1, X6)	p1(a85, a0, a40)	1
p9(X6)	p9(a15)	1
p3(X0, X1)	p3(a0, a32)	1
p0(X0, X4)	p0(a51, a10)	1
p2(X3, X3)	p2(a0, a0)	1
p3(X1, X0)	p3(a0, a45)	1
p8(X0, X5)	p8(a19, a0)	1
p4(a23, X0)	p4(a23, a21)	1
p8(X0, X1)	p8(a92, a55)	1
p3(a16, X0)	p3(a16, a17)	1
p1(X0, X2, X9)	p1(a0, a40, a13)	1
p5(X7, X0)	p5(a10, a48)	1
p1(X0, X1, X3)	p1(a60, a17, a88)	1
p4(X1, X0)	p4(a85, a46)	1
p8(X0, X3)	p8(a23, a86)	1
p5(X5, X2)	p5(a67, a37)	1
p3(a16, a0)	p3(a16, a0)	1
p1(X6, X0, X1)	p1(a0, a40, a13)	1
p1(X0, X2, X1)	p1(a41, a33, a14)	1
p9(X6)	p9(a38)	1
p7(X9, X2)	p7(a37, a1)	1
p7(X2, X0)	p7(a0, a36)	1
p4(X0, X1)	p4(a49, a23)	1
p9(X0)	p9(a93)	1
p1(X0, X1, a11)	p1(a94, a70, a11)	1
p3(X4, X0)	p3(a57, a1)	1
p7(X1, X0)	p7(a0, a0)	1
p1(X0, X4, X3)	p1(a28, a14, a54)	1
p1(X4, X0, X1)	p1(a21, a47, a10)	1
p3(X1, X3)	p3(a33, a70)	1
p3(X3, X0)	p3(a57, a1)	1
p1(X7, X0, X1)	p1(a26, a10, a15)	1
p9(X2)	p9(a1)	1
p0(X5, X0)	p0(a51, a10)	1
p0(X2, X0)	p0(a70, a14)	1
p3(a3, X0)	p3(a3, a68)	1
p8(X0, X5)	p8(a2, a0)	1
p9(X6)	p9(a83)	1
p1(X1, X0, X2)	p1(a81, a21, a83)	1
p5(X0, X1)	p5(a33, a13)	1
p7(X5, X1)	p7(a69, a75)	1
p3(X7, X3)	p3(a20, a46)	1
p1(X0, X1, X4)	p1(a0, a29, a88)	1
p3(X0, X5)	p3(a18, a51)	1
p7(X6, X1)	p7(a37, a1)	1
p2(X5, X0)	p2(a0, a10)	1
p5(X7, X0)	p5(a63, a10)	1
p0(a88, X0)	p0(a88, a14)	1
p0(X0, X4)	p0(a2, a21)	1
p1(X0, X4, X8)	p1(a29, a62, a1)	1
p1(X0, X1, X6)	p1(a10, a0, a10)	1
p3(X0, a59)	p3(a41, a59)	1
p5(X6, X0)	p5(a36, a15)	1
p1(X0, X1, X2)	p1(a0, a1, a69)	1
p8(X0, X3)	p8(a6, a11)	1
p1(a29, X0, X1)	p1(a29, a78, a73)	1
p1(X0, X2, X1)	p1(a44, a37, a1)	1
p1(X7, X0, X1)	p1(a65, a25, a82)	1
p3(X1, X0)	p3(a33, a70)	1
p8(X0, X5)	p8(a11, a63)	1
p0(X5, X0)	p0(a20, a37)	1
p1(X0, a0, X3)	p1(a85, a0, a40)	1
p3(a88, X0)	p3(a88, a18)	1
p0(X5, X0)	p0(a63, a92)	1
p3(X0, X5)	p3(a27, a10)	1
p5(X7, X0)	p5(a38, a99)	1
p1(X6, X0, X9)	p1(a26, a0, a25)	1
p3(X0, a0)	p3(a1, a0)	1
p5(X6, X9)	p5(a3, a23)	1
p8(X0, X5)	p8(a11, a10)	1
p1(X0, X1, X5)	p1(a10, a35, a0)	1
p1(a0, X0, X1)	p1(a0, a58, a38)	1
p8(X0, X1)	p8(a78, a0)	1
p4(a81, X0)	p4(a81, a62)	1
p3(X0, X7)	p3(a16, a17)	1
p9(X2)	p9(a65)	1
p3(X8, X0)	p3(a19, a82)	1
p5(X5, X2)	p5(a13, a96)	1
p2(a0, X0)	p2(X8, a1) :- p8(X4, X8), p2(X8, a16)	1
p5(X0, X3)	p5(a0, a53)	1
p3(X7, X0)	p3(a20, a46)	1
p1(X0, X4, X8)	p1(a88, a27, a10) :- p0(X4, X7), p8(X4, X7)	1
p3(X1, X3)	p3(a18, a51)	1
p3(X0, X6)	p3(a10, a11)	1
p5(X0, X5)	p5(a47, a16)	1
p5(X0, X5)	p5(a64, a66)	1
p5(a52, X0)	p5(a52, a10)	1
p3(a16, X3)	p3(a16, a17)	1
p4(X0, X1)	p4(a81, a62)	1
p7(X3, X4)	p7(a32, a53)	1
p5(X0, a15)	p5(a36, a15)	1
p7(X0, X1)	p7(a14, a40)	1
p5(X7, X0)	p5(a1, a0)	1
p4(a72, X0)	p4(a72, a26)	1
p5(X2, X0)	p5(a16, a14)	1
p7(X3, X4)	p7(a51, a13)	1
p5(X0, X5)	p5(a46, a31)	1
p9(a66)	p9(a66)	1
p1(X0, X1, X2)	p1(a87, a45, a17)	1
p1(X0, X4, X8)	p1(a28, a14, a54)	1
p0(X0, X3)	p0(a70, a14)	1
p7(X0, X1)	p7(a32, a53)	1
p1(X1, X0, X2)	p1(a94, a70, a11)	1
p9(a1)	p9(X5) :- p9(X5), p7(X5, X0)	1
p3(X0, X1)	p3(a56, a11)	1
p4(a24, X0)	p4(a24, a2)	1
p0(X0, X4)	p0(a87, a49)	1
p7(X9, X2)	p7(a59, a39)	1
p1(X0, X1, X3)	p1(a28, a14, a54)	1
p7(X2, X4)	p7(a10, a0)	1
p1(X0, X4, X2)	p1(a81, a21, a83)	1
p3(X1, X3)	p3(a27, a10)	1
p9(X0)	p9(a11)	1
p1(X5, X0, X2)	p1(a38, a11, a20)	1
p5(X2, X0)	p5(a52, a10)	1
p5(X0, X3)	p5(a0, a73)	1
p9(X6)	p9(a1)	1
p7(X9, X2)	p7(a33, a0)	1
p0(X7, X0)	p0(a63, a92)	1
p2(a0, X0)	p2(X6, X3) :- p3(X3, X6)	1
p0(X0, X4)	p0(a2, a4)	1
p1(X0, X1, X2)	p1(a1, a15, a98)	1
p7(X0, X1)	p7(a29, a93)	1
p1(X0, a0, X3)	p1(a10, a0, a10)	1
p3(X0, X7)	p3(a1, a0)	1
p2(X4, X6)	p2(a26, a80)	1
p7(X9, X2)	p7(a25, a17)	1
p7(X6, X1)	p7(a11, a75)	1
p5(X0, X4)	p5(a12, a95)	1
p1(X0, X1, X6)	p1(a5, a0, a17)	1
p9(X1)	p9(a57)	1
p6(X0, X1, X2)	p6(a79, a67, a15)	1
p9(X7)	p9(a80)	1
p5(X5, X2)	p5(a28, a42)	1
p5(X0, X1)	p5(a28, a42)	1
p3(X7, X3)	p3(a1, a0)	1
p1(X0, X8, X1)	p1(a0, a1, a69)	1
p0(X0, X4)	p0(a27, a76)	1
p1(X0, X2, a4)	p1(a12, a25, a4)	1
p1(X0, X1, X3)	p1(a0, a87, a36)	1
p0(X0, X1)	p0(a84, a16)	1
p1(X6, X0, X9)	p1(a26, a10, a15)	1
p5(X6, X9)	p5(a99, a52)	1
p9(X7)	p9(a34)	1
p1(X0, X2, X1)	p1(a28, a14, a54)	1
p3(X0, X2)	p3(a14, a40)	1
p0(X3, X7)	p0(a63, a92)	1
p6(X0, X1, X2)	p6(a15, a17, a40)	1
p6(X0, X1, X2)	p6(a2, a36, a99)	1
p1(X5, X0, X2)	p1(a57, a79, a16)	1
p1(X5, X0, X1)	p1(a65, a25, a82)	1
p3(X7, X3)	p3(a10, a14)	1
p0(X5, X0)	p0(a2, a4)	1
p1(X7, X0, X1)	p1(a10, a35, a0)	1
p7(X1, X8)	p7(a32, a53)	1
p1(X0, X1, X4)	p1(a7, a14, a72)	1
p3(X0, X2)	p3(a0, a32)	1
p4(a18, X0)	p4(a18, a54)	1
p0(a14, X0)	p0(a14, a44)	1
p3(X0, X1)	p3(a16, a97)	1
p3(X0, X8)	p3(a0, a45)	1
p1(X0, X1, X7)	p1(a21, a47, a10)	1
p0(X0, X1)	p0(a93, a0)	1
p4(X0, X7)	p4(a17, a13)	1
p9(X6)	p9(a65)	1
p1(X0, X1, X7)	p1(a0, a40, a13)	1
p1(X0, X1, a25)	p1(a26, a0, a25)	1
p4(X1, X0)	p4(a24, a2)	1
p3(X4, X0)	p3(a31, a0)	1
p9(a42)	p9(a42)	1
p1(a26, X0, X1)	p1(a26, a0, a25)	1
p4(X0, X1)	p4(a18, a0)	1
p0(X5, X0)	p0(a27, a76)	1
p0(X0, X1)	p0(a20, a10)	1
p1(X0, X2, X1)	p1(a0, a87, a36)	1
p1(X0, X1, a48)	p1(a27, a98, a48)	1
p7(X9, X2)	p7(a47, a33)	1
p3(X0, X2)	p3(a31, a0)	1
p7(X2, X0)	p7(a14, a28)	1
p3(X6, X0)	p3(a38, a83)	1
p7(X3, X0)	p7(a59, a39)	1
p7(X6, X1)	p7(a40, a13)	1
p1(X2, X0, X1)	p1(a94, a70, a11)	1
p1(X0, X4, X8)	p1(a14, a1, a38)	1
p1(X0, X4, X2)	p1(a94, a70, a11)	1
p3(X7, X0)	p3(a1, a0)	1
p2(X2, X4)	p2(a22, a12)	1
p0(X0, X4)	p0(a0, a24)	1
p8(X0, X1)	p8(a11, a10)	1
p1(X0, X8, X1)	p1(a41, a33, a14)	1
p1(X0, X2, X1)	p1(a10, a0, a10)	1
p1(a41, X0, a14)	p1(a41, a33, a14)	1
p1(X1, X0, X2)	p1(a38, a11, a20)	1
p0(X7, X0)	p0(a87, a49)	1
p3(X6, X0)	p3(a27, a81)	1
p1(X0, X1, X4)	p1(a60, a1, a10)	1
p5(X1, X0)	p5(a52, a5)	1
p7(X1, X0)	p7(a14, a28)	1
p3(X7, X0)	p3(a10, a14)	1
p4(a8, X0)	p4(a8, a10)	1
p7(X6, X1)	p7(a47, a33)	1
p1(X0, X1, X6)	p1(a94, a70, a11)	1
p5(X6, X9)	p5(a13, a96)	1
p1(X4, X0, X1)	p1(a14, a1, a38)	1
p1(X1, X2, X0)	p1(a96, a13, a14)	1
p1(X1, X0, X2)	p1(a60, a17, a88)	1
p8(X0, a0)	p8(a15, a0)	1
p5(a41, X0)	p5(X7, X5) :- p1(X7, X2, X5)	1
p5(X6, X0)	p5(a16, a59)	1
p4(X0, X7)	p4(a72, a26)	1
p7(X0, X1)	p7(a10, a0)	1
p3(X0, X2)	p3(a28, a80)	1
p0(X7, X0)	p0(a1, a20)	1
p7(X9, X2)	p7(a0, a36)	1
p3(a0, a42)	p3(a0, a42)	1
p5(X0, a14)	p5(a16, a14)	1
p1(X0, X1, X3)	p1(a27, a98, a48)	1
p7(X3, X4)	p7(a13, a14)	1
p4(a34, X0)	p4(a34, a30)	1
p5(a91, X0)	p5(a91, a11)	1
p0(X7, X0)	p0(a27, a76)	1
p7(a13, X0)	p7(a13, a14)	1
p7(X9, X2)	p7(a0, a0)	1
p1(X0, X8, X1)	p1(a44, a37, a1)	1
p1(X0, X6, X7)	p1(a44, a23, a79)	1
p7(a14, X0)	p7(a14, a28)	1
p0(X0, X7)	p0(a7, a10)	1
p5(X1, X0)	p5(a90, a95)	1
p5(X0, X3)	p5(a36, a15)	1
p3(X2, X0)	p3(a3, a68)	1
p0(X0, X1)	p0(a13, a78)	1
p0(X0, X3)	p0(a61, a0)	1
p5(X6, X0)	p5(a15, a17)	1
p5(X4, X0)	p5(a10, a48)	1
p0(X5, X0)	p0(a30, a17)	1
p5(X4, X1)	p5(a36, a15)	1
p5(X0, X4)	p5(a41, a0)	1
p3(X0, X2)	p3(a19, a82)	1
p1(X0, X1, X6)	p1(a0, a1, a69)	1
p2(X3, X7)	p2(a13, a35)	1
p1(X0, X1, a1)	p1(a29, a62, a1)	1
p0(X7, a16)	p0(a43, a16)	1
p7(X3, X0)	p7(a58, a75)	1
p1(X0, X6, X7)	p1(a21, a47, a10)	1
p7(X3, X0)	p7(a6, a32)	1
p1(X0, X4, X8)	p1(a4, a59, a28)	1
p1(X0, X1, X2)	p1(a10, a0, a10)	1
p2(X2, X4)	p2(a5, a35)	1
p5(X4, X0)	p5(a91, a11)	1
p5(X2, X0)	p5(a0, a53)	1
p2(a14, a16)	p2(X6, X3) :- p3(X3, X6)	1
p4(a60, a39)	p4(a60, a39)	1
p5(X3, X0)	p5(a91, a11)	1
p1(a7, X0, X7)	p1(a7, a14, a72)	1
p5(X6, X0)	p5(a10, a48)	1
p6(X0, X1, X2)	p6(a60, a62, a88)	1
p3(X0, X2)	p3(a56, a11)	1
p9(X0)	p9(X6) :- p4(X4, X1), p9(X1), p1(X4, X9, X7), p4(X6, X1)	1
p3(X6, X0)	p3(a27, a1)	1
p3(X8, X0)	p3(a38, a83)	1
p0(X0, X1)	p0(a31, a49)	1
p7(a0, X0)	p7(a0, a36)	1
p4(X0, X1)	p4(a12, a53)	1
p9(X1)	p9(a21)	1
p7(a38, X0)	p7(X4, X8) :- p1(X0, X8, X4)	1
p0(X6, X0)	p0(a31, a49)	1
p7(X1, X8)	p7(a34, a15)	1
p0(X5, X0)	p0(a13, a55)	1
p5(X4, X0)	p5(a38, a99)	1
p1(a0, X0, X1)	p1(a0, a1, a69)	1
p0(X5, X0)	p0(a14, a44)	1
p5(X0, a1)	p5(a93, a1)	1
p5(X6, X0)	p5(a63, a10)	1
p8(X0, X1)	p8(a64, a10)	1
p5(X6, X0)	p5(a91, a11)	1
p1(X0, X4, X2)	p1(a60, a17, a88)	1
p8(X0, X5)	p8(a27, a66)	1
p5(X3, X0)	p5(a38, a99)	1
p3(X8, X0)	p3(a27, a81)	1
p1(a25, X0, X1)	p1(a25, a15, a60)	1
p1(X1, X2, X0)	p1(a0, a40, a13)	1
p1(a45, X0, X5)	p1(a45, a34, a1)	1
p5(X0, X7)	p5(a87, a13)	1
p1(X0, X1, X6)	p1(a41, a33, a14)	1
p8(X0, X5)	p8(a43, a10)	1
p7(X3, X0)	p7(a0, a0)	1
p4(X1, X0)	p4(a0, a85)	1
p5(X6, X0)	p5(a3, a23)	1
p1(X0, X1, X6)	p1(a60, a17, a88)	1
p5(X4, X0)	p5(a52, a5)	1
p7(X2, X4)	p7(a66, a55)	1
p5(X6, X0)	p5(a38, a99)	1
p3(X4, X0)	p3(a20, a46)	1
p7(X1, X8)	p7(a13, a14)	1
p1(X0, X6, X7)	p1(a29, a78, a73)	1
p7(X3, X4)	p7(a65, a15)	1
p1(X0, X4, X3)	p1(a38, a11, a20)	1
p5(X0, X4)	p5(a0, a73)	1
p2(X4, X6)	p2(a71, a61)	1
p7(X5, X1)	p7(a58, a75)	1
p3(X6, X0)	p3(a31, a0)	1
p3(X0, X5)	p3(a3, a68)	1
p0(X0, a26)	p0(a12, a26)	1
p3(X0, a92)	p3(a0, a92)	1
p5(a10, X0)	p5(a10, a48)	1
p0(X7, X0)	p0(a13, a69)	1
p3(X0, X7)	p3(a22, a80)	1
p3(X6, X0)	p3(a0, a32)	1
p5(X3, X0)	p5(a47, a16)	1
p1(X4, X0, X1)	p1(a26, a10, a15)	1
p0(X0, X7)	p0(a20, a37)	1
p1(X2, X0, X1)	p1(a44, a37, a1)	1
p1(X0, X8, X1)	p1(a28, a14, a54)	1
p4(a25, X0)	p4(a25, a79)	1
p1(X0, X1, a10)	p1(a60, a1, a10)	1
p2(X2, X4)	p2(a70, a0)	1
p0(X0, a44)	p0(a23, a44)	1
p0(X0, a14)	p0(a88, a14)	1
p2(X2, X4)	p2(a7, a10)	1
p5(X0, a38)	p5(X7, X5) :- p1(X7, X2, X5)	1
p5(a94, X0)	p5(X7, X5) :- p1(X7, X2, X5)	1
p1(X5, X0, X2)	p1(a0, a29, a88)	1
p0(X7, X0)	p0(a14, a44)	1
p7(X6, X1)	p7(a69, a75)	1
p5(X6, X0)	p5(a52, a5)	1
p8(X0, X1)	p8(a91, a0)	1
p7(X3, X4)	p7(a24, a12)	1
p0(a27, X0)	p0(a27, a76)	1
p9(X2)	p9(a80)	1
p3(a18, X0)	p3(a18, a51)	1
p7(a69, X0)	p7(X4, X8) :- p1(X0, X8, X4)	1
p1(X1, X2, X0)	p1(a88, a27, a10) :- p0(X4, X7), p8(X4, X7)	1
p9(X2)	p9(a12)	1
p1(X0, X4, X3)	p1(a57, a79, a16)	1
p1(X0, X8, X1)	p1(a0, a87, a36)	1
p3(X0, X8)	p3(a1, a0)	1
p9(X0)	p9(a81)	1
p1(X1, X0, X2)	p1(a88, a4, a17)	1
p2(a92, X1)	p2(X6, X3) :- p3(X3, X6)	1
p7(a14, X0)	p7(a14, a40)	1
p0(a51, a10)	p0(a51, a10)	1
p7(X2, X0)	p7(a6, a32)	1
p1(X6, X0, X9)	p1(a0, a29, a88)	1
p5(a29, X0)	p5(X7, X5) :- p1(X7, X2, X5)	1
p1(X0, X6, X7)	p1(a25, a34, a0)	1
p3(a0, a92)	p3(a0, a92)	1
p3(X3, X0)	p3(a16, a17)	1
p1(X0, X5, a82)	p1(a65, a25, a82)	1
p0(X0, X7)	p0(a63, a80)	1
p3(X0, X8)	p3(a10, a14)	1
p3(X1, X3)	p3(a5, a0)	1
p0(X0, X7)	p0(a51, a45)	1
p0(X0, a36)	p0(a18, a36)	1
p3(X0, X1)	p3(a0, a45)	1
p3(X6, X0)	p3(a28, a80)	1
p7(X2, X4)	p7(a7, a4)	1
