goal	rule	score
has_symptom(D2, chest_pain)	has_symptom(asthma, chest_pain)	1
has_symptom(D2, sadness)	has_symptom(depression, sadness)	1
has_risk_factor(D2, smoking)	has_risk_factor(patient_carol, smoking)	1
may_have_disease(SE, osteoporosis)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
affects(D, Organ)	affects(diabetes, kidneys)	1
exhibits(D, fatigue)	exhibits(patient_grace, fatigue)	1
needs_specialist(D, nephrology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
treats(RF, D)	treats(albuterol, asthma)	1
has_symptom(D, D1)	has_symptom(liver_disease, fatigue)	1
affects(D1, D)	affects(liver_disease, liver)	1
risk_factor(D)	risk_factor(sedentary_lifestyle)	1
exhibits(patient_carol, shortness_of_breath)	exhibits(patient_carol, shortness_of_breath)	1
specialty(D)	specialty(psychiatry)	1
exhibits(D1, D)	exhibits(patient_bob, cough)	1
has_symptom(covid19, Doc)	has_symptom(covid19, shortness_of_breath)	1
has_symptom(D, RF)	has_symptom(alzheimers, memory_loss)	1
exhibits(Organ, fatigue)	exhibits(patient_alice, fatigue)	1
patient(Spec)	patient(patient_henry)	1
may_have_disease(SE, alzheimers)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
may_have_disease(S, asthma)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
treats(Organ, arthritis)	treats(ibuprofen, arthritis)	1
treats(SE, hypothyroidism)	treats(levothyroxine, hypothyroidism)	1
exhibits(D, D1)	exhibits(patient_liam, swollen_joints)	1
affects(D, Doc)	affects(cancer, lungs)	1
exhibits(SE, dizziness)	exhibits(patient_jack, dizziness)	1
exhibits(Drug, D)	exhibits(patient_jack, headache)	1
patient(Organ)	patient(patient_grace)	1
diagnosed_with(SE, D1)	diagnosed_with(patient_jack, migraine)	1
possible_drug_need(D, amlodipine)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
requires_specialist(D1, D)	requires_specialist(diabetes, endocrinology)	1
has_symptom(D2, D)	has_symptom(influenza, fatigue)	1
has_risk_factor(SE, stress)	has_risk_factor(patient_dave, stress)	1
has_risk_factor(D2, D)	has_risk_factor(patient_grace, aging)	1
exhibits(Spec, D)	exhibits(patient_grace, swollen_joints)	1
exhibits(RF, dizziness)	exhibits(patient_jack, dizziness)	1
treats(D, D1)	treats(prednisone, asthma)	1
possible_drug_need(D, D1)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
risk_increases(D, D2)	risk_increases(aging, osteoporosis)	1
has_specialty(Drug, gastroenterology)	has_specialty(dr_martinez, gastroenterology)	1
exhibits(patient_jack, D)	exhibits(patient_jack, headache)	1
patient(RF)	patient(patient_noah)	1
exhibits(SE, D)	exhibits(patient_kate, pale_skin)	1
has_symptom(hypertension, chest_pain)	has_symptom(hypertension, chest_pain)	1
has_symptom(influenza, fatigue)	has_symptom(influenza, fatigue)	1
exhibits(Spec, D)	exhibits(patient_alice, frequent_urination)	1
requires_specialist(D1, D)	requires_specialist(influenza, infectious_disease)	1
requires_specialist(D1, D)	requires_specialist(stroke, neurology)	1
requires_specialist(D1, D)	requires_specialist(heart_disease, cardiology)	1
affects(D, D1)	affects(anemia, heart)	1
affects(D, D1)	affects(anxiety, brain)	1
side_effect(aspirin, SE)	side_effect(aspirin, nausea)	1
requires_specialist(D, D1)	requires_specialist(depression, psychiatry)	1
diagnosed_with(Organ, D)	diagnosed_with(patient_henry, copd)	1
exhibits(RF, D)	exhibits(patient_frank, fever)	1
patient(RF)	patient(patient_iris)	1
exhibits(Drug, D)	exhibits(patient_grace, joint_pain)	1
has_specialty(Drug, D)	has_specialty(dr_smith, cardiology)	1
has_symptom(D2, shortness_of_breath)	has_symptom(copd, shortness_of_breath)	1
exhibits(Spec, D)	exhibits(patient_bob, shortness_of_breath)	1
has_symptom(D, chest_pain)	has_symptom(asthma, chest_pain)	1
treats(Drug, D)	treats(lisinopril, hypertension)	1
exhibits(patient_iris, D)	exhibits(patient_iris, weight_gain)	1
treats(Organ, D)	treats(aspirin, stroke)	1
patient(Spec)	patient(patient_frank)	1
may_have_disease(D, covid19)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_risk_factor(P, smoking)	has_risk_factor(patient_carol, smoking)	1
has_symptom(SE, insomnia)	has_symptom(depression, insomnia)	1
has_symptom(asthma, D)	has_symptom(asthma, chest_pain)	1
treats(D, anxiety)	treats(sertraline, anxiety)	1
may_have_disease(Doc, asthma)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(Drug, fatigue)	exhibits(patient_henry, fatigue)	1
patient(D)	patient(patient_bob)	1
possible_drug_need(patient_henry, SE)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
has_symptom(D, shortness_of_breath)	has_symptom(pneumonia, shortness_of_breath)	1
affects(D, Spec)	affects(asthma, lungs)	1
exhibits(Drug, D)	exhibits(patient_alice, fatigue)	1
may_have_disease(D, copd)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(patient_liam, D)	exhibits(patient_liam, swollen_joints)	1
affects(diabetes, Organ)	affects(diabetes, pancreas)	1
exhibits(Drug, fatigue)	exhibits(patient_liam, fatigue)	1
has_specialty(S, psychiatry)	has_specialty(dr_brown, psychiatry)	1
treats(RF, D)	treats(warfarin, heart_disease)	1
has_symptom(D1, D)	has_symptom(covid19, cough)	1
affects(D, Spec)	affects(liver_disease, liver)	1
treats(SE, asthma)	treats(albuterol, asthma)	1
affects(D, Doc)	affects(diabetes, kidneys)	1
may_have_disease(patient_mia, diabetes)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_symptom(depression, D)	has_symptom(depression, sadness)	1
possible_drug_need(D, prednisone)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
exhibits(RF, D)	exhibits(patient_jack, nausea)	1
may_have_disease(patient_alice, heart_disease)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
may_have_disease(RF, stroke)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(D, cough)	exhibits(patient_henry, cough)	1
has_symptom(D, D1)	has_symptom(liver_disease, nausea)	1
treats(SE, kidney_disease)	treats(lisinopril, kidney_disease)	1
treats(D, D1)	treats(atorvastatin, hypertension)	1
has_symptom(D2, fatigue)	has_symptom(diabetes, fatigue)	1
exhibits(Spec, dizziness)	exhibits(patient_carol, dizziness)	1
has_symptom(D2, fatigue)	has_symptom(copd, fatigue)	1
side_effect(D, D1)	side_effect(ibuprofen, nausea)	1
symptom(D)	symptom(joint_pain)	1
exhibits(Spec, joint_pain)	exhibits(patient_olivia, joint_pain)	1
may_have_disease(patient_kate, heart_disease)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_symptom(influenza, D)	has_symptom(influenza, fatigue)	1
affects(D, D1)	affects(pneumonia, lungs)	1
has_symptom(D1, D)	has_symptom(depression, sadness)	1
has_symptom(D1, cough)	has_symptom(asthma, cough)	1
has_symptom(D, shortness_of_breath)	has_symptom(copd, shortness_of_breath)	1
has_symptom(D1, cough)	has_symptom(copd, cough)	1
side_effect(amoxicillin, nausea)	side_effect(amoxicillin, nausea)	1
side_effect(metformin, SE)	side_effect(metformin, nausea)	1
requires_specialist(D2, oncology)	requires_specialist(cancer, oncology)	1
exhibits(Organ, fatigue)	exhibits(patient_kate, fatigue)	1
has_symptom(D2, shortness_of_breath)	has_symptom(pneumonia, shortness_of_breath)	1
exhibits(RF, headache)	exhibits(patient_alice, headache)	1
side_effect(D, P)	side_effect(warfarin, fatigue)	1
exhibits(D, joint_pain)	exhibits(patient_grace, joint_pain)	1
exhibits(Doc, D)	exhibits(patient_iris, muscle_weakness)	1
has_symptom(D2, D)	has_symptom(arthritis, fatigue)	1
at_risk_specialist(SE, D)	at_risk_specialist(P, Spec) :- at_risk_for(P, D), requires_specialist(D, Spec)	1
requires_specialist(D1, D)	requires_specialist(arthritis, rheumatology)	1
has_symptom(stroke, dizziness)	has_symptom(stroke, dizziness)	1
side_effect(D, P)	side_effect(sertraline, insomnia)	1
may_have_disease(Drug, osteoporosis)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
risk_increases(D, D2)	risk_increases(family_history, diabetes)	1
has_symptom(D, RF)	has_symptom(stroke, dizziness)	1
needs_specialist(D, gastroenterology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
symptom_organ(Doc, S)	symptom_organ(S, Organ) :- has_symptom(D, S), affects(D, Organ)	1
treats(Organ, stroke)	treats(aspirin, stroke)	1
patient(patient_noah)	patient(patient_noah)	1
exhibits(Doc, D)	exhibits(patient_jack, headache)	1
exhibits(Drug, D)	exhibits(patient_frank, fever)	1
exhibits(D, D1)	exhibits(patient_iris, muscle_weakness)	1
treats(Spec, D)	treats(fluticasone, copd)	1
has_symptom(copd, cough)	has_symptom(copd, cough)	1
exhibits(Doc, cough)	exhibits(patient_henry, cough)	1
risk_increases(alcohol_abuse, D)	risk_increases(alcohol_abuse, liver_disease)	1
has_risk_factor(D2, D)	has_risk_factor(patient_alice, sedentary_lifestyle)	1
has_symptom(D, dizziness)	has_symptom(migraine, dizziness)	1
requires_specialist(hypertension, S)	requires_specialist(hypertension, cardiology)	1
has_symptom(D, RF)	has_symptom(hypertension, headache)	1
at_risk_specialist(D, cardiology)	at_risk_specialist(P, Spec) :- at_risk_for(P, D), requires_specialist(D, Spec)	1
may_have_disease(Spec, anemia)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_symptom(D, RF)	has_symptom(heart_disease, fatigue)	1
has_symptom(stroke, headache)	has_symptom(stroke, headache)	1
exhibits(Doc, D)	exhibits(patient_dave, loss_of_appetite)	1
possible_complication(D, kidney_disease)	possible_complication(P, D2) :- may_have_disease(P, D1), causes(D1, D2)	1
has_symptom(D, RF)	has_symptom(copd, cough)	1
has_symptom(D1, fever)	has_symptom(influenza, fever)	1
diagnosed_with(D, D1)	diagnosed_with(patient_henry, copd)	1
exhibits(Spec, cough)	exhibits(patient_bob, cough)	1
affects(D1, D)	affects(pneumonia, lungs)	1
has_symptom(D1, shortness_of_breath)	has_symptom(heart_disease, shortness_of_breath)	1
has_symptom(arthritis, swollen_joints)	has_symptom(arthritis, swollen_joints)	1
risk_increases(D, Doc)	risk_increases(smoking, heart_disease)	1
has_symptom(D2, D)	has_symptom(alzheimers, confusion)	1
has_symptom(D2, D)	has_symptom(arthritis, swollen_joints)	1
exhibits(RF, D)	exhibits(patient_eve, cough)	1
treats(SE, arthritis)	treats(ibuprofen, arthritis)	1
treats(oseltamivir, D2)	treats(oseltamivir, influenza)	1
needs_specialist(Drug, rheumatology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
treats(RF, heart_disease)	treats(amlodipine, heart_disease)	1
has_risk_factor(D1, D)	has_risk_factor(patient_bob, smoking)	1
has_risk_factor(RF, aging)	has_risk_factor(patient_iris, aging)	1
exhibits(Spec, D)	exhibits(patient_kate, fatigue)	1
treats(warfarin, D2)	treats(warfarin, heart_disease)	1
exhibits(S, D)	exhibits(patient_grace, fatigue)	1
complication_risk(Doc, D)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	1
treats(SE, heart_disease)	treats(amlodipine, heart_disease)	1
has_specialty(Drug, cardiology)	has_specialty(dr_smith, cardiology)	1
exhibits(RF, D)	exhibits(patient_liam, fatigue)	1
has_symptom(alzheimers, confusion)	has_symptom(alzheimers, confusion)	1
causes(liver_disease, kidney_disease)	causes(liver_disease, kidney_disease)	1
exhibits(D, D1)	exhibits(patient_dave, loss_of_appetite)	1
exhibits(D1, shortness_of_breath)	exhibits(patient_henry, shortness_of_breath)	1
has_symptom(D, D2)	has_symptom(influenza, muscle_weakness)	1
should_consult(Drug, Doc)	should_consult(P, Doc) :- needs_specialist(P, Spec), has_specialty(Doc, Spec)	1
exhibits(S, nausea)	exhibits(patient_jack, nausea)	1
exhibits(D, D1)	exhibits(patient_grace, swollen_joints)	1
treats(Spec, asthma)	treats(prednisone, asthma)	1
exhibits(Drug, D)	exhibits(patient_jack, nausea)	1
treats(RF, D)	treats(ibuprofen, migraine)	1
side_effect(sertraline, Drug)	side_effect(sertraline, nausea)	1
exhibits(D2, sadness)	exhibits(patient_dave, sadness)	1
has_symptom(D, nausea)	has_symptom(liver_disease, nausea)	1
treats(SE, diabetes)	treats(metformin, diabetes)	1
has_specialty(Doc, D)	has_specialty(dr_jones, pulmonology)	1
exhibits(D2, insomnia)	exhibits(patient_bob, insomnia)	1
has_symptom(D, cough)	has_symptom(asthma, cough)	1
risk_increases(aging, Doc)	risk_increases(aging, osteoporosis)	1
has_risk_factor(RF, D)	has_risk_factor(patient_olivia, sedentary_lifestyle)	1
has_symptom(hypertension, dizziness)	has_symptom(hypertension, dizziness)	1
risk_increases(stress, D)	risk_increases(stress, hypertension)	1
exhibits(Organ, fatigue)	exhibits(patient_liam, fatigue)	1
exhibits(patient_jack, D)	exhibits(patient_jack, nausea)	1
affects(D, Organ)	affects(arthritis, joints)	1
affects(D, S)	affects(diabetes, heart)	1
has_symptom(D, D1)	has_symptom(pneumonia, cough)	1
exhibits(D1, muscle_weakness)	exhibits(patient_iris, muscle_weakness)	1
requires_specialist(D1, D)	requires_specialist(hypertension, cardiology)	1
possible_drug_need(SE, amoxicillin)	possible_drug_need(P, Drug) :- may_have_disease(P, D), treats(Drug, D)	1
has_specialty(Drug, psychiatry)	has_specialty(dr_brown, psychiatry)	1
causes(D, stroke)	causes(hypertension, stroke)	1
has_specialty(S, oncology)	has_specialty(dr_wilson, oncology)	1
should_consult(Spec, D1)	should_consult(P, Doc) :- needs_specialist(P, Spec), has_specialty(Doc, Spec)	1
causes(D, D1)	causes(diabetes, kidney_disease)	1
has_symptom(D1, D)	has_symptom(kidney_disease, fatigue)	1
has_symptom(D, D1)	has_symptom(influenza, muscle_weakness)	1
has_symptom(D1, loss_of_appetite)	has_symptom(depression, loss_of_appetite)	1
exhibits(S, D)	exhibits(patient_grace, joint_pain)	1
patient(Spec)	patient(patient_noah)	1
exhibits(D1, dizziness)	exhibits(patient_jack, dizziness)	1
affects(D, Organ)	affects(hypertension, heart)	1
exhibits(patient_frank, muscle_weakness)	exhibits(patient_frank, muscle_weakness)	1
exhibits(Spec, fever)	exhibits(patient_frank, fever)	1
has_symptom(D, D2)	has_symptom(heart_disease, chest_pain)	1
exhibits(D, D1)	exhibits(patient_kate, fatigue)	1
treats(SE, D)	treats(albuterol, asthma)	1
has_symptom(D, pale_skin)	has_symptom(anemia, pale_skin)	1
patient(patient_iris)	patient(patient_iris)	1
has_symptom(D, D2)	has_symptom(copd, shortness_of_breath)	1
has_symptom(D, RF)	has_symptom(hypothyroidism, fatigue)	1
patient(patient_frank)	patient(patient_frank)	1
has_risk_factor(D, D1)	has_risk_factor(patient_dave, sedentary_lifestyle)	1
side_effect(albuterol, Drug)	side_effect(albuterol, sweating)	1
has_risk_factor(P, alcohol_abuse)	has_risk_factor(patient_mia, alcohol_abuse)	1
has_symptom(D2, cough)	has_symptom(pneumonia, cough)	1
treats(Organ, D)	treats(lisinopril, hypertension)	1
risk_factor(D)	risk_factor(alcohol_abuse)	1
has_symptom(D1, cough)	has_symptom(covid19, cough)	1
affects(D, Spec)	affects(pneumonia, lungs)	1
treats(RF, D)	treats(aspirin, heart_disease)	1
affects(D, S)	affects(copd, lungs)	1
exhibits(patient_dave, D)	exhibits(patient_dave, insomnia)	1
has_symptom(heart_disease, shortness_of_breath)	has_symptom(heart_disease, shortness_of_breath)	1
exhibits(Spec, D)	exhibits(patient_liam, fatigue)	1
exhibits(D2, memory_loss)	exhibits(patient_noah, memory_loss)	1
exhibits(D1, D)	exhibits(patient_dave, insomnia)	1
needs_specialist(D2, psychiatry)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
may_have_disease(Doc, D1)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
requires_specialist(D, D1)	requires_specialist(pneumonia, pulmonology)	1
risk_increases(D, D1)	risk_increases(stress, hypertension)	1
causes(D, Organ)	causes(hypertension, stroke)	1
treats(Organ, D)	treats(warfarin, stroke)	1
treats(RF, D)	treats(ibuprofen, arthritis)	1
treats(lisinopril, kidney_disease)	treats(lisinopril, kidney_disease)	1
may_have_disease(patient_carol, covid19)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(Drug, D)	exhibits(patient_liam, fatigue)	1
patient(D1)	patient(patient_carol)	1
has_risk_factor(D, D1)	has_risk_factor(patient_frank, poor_diet)	1
may_have_disease(D, alzheimers)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
drug_for_symptom(Spec, RF)	drug_for_symptom(Drug, S) :- treats(Drug, D), has_symptom(D, S)	1
requires_specialist(D1, D)	requires_specialist(hypothyroidism, endocrinology)	1
has_symptom(D1, fatigue)	has_symptom(arthritis, fatigue)	1
requires_specialist(depression, D)	requires_specialist(depression, psychiatry)	1
risk_increases(D, Doc)	risk_increases(alcohol_abuse, cancer)	1
treats(Organ, arthritis)	treats(prednisone, arthritis)	1
exhibits(S, headache)	exhibits(patient_alice, headache)	1
has_symptom(D, D2)	has_symptom(influenza, cough)	1
causes(heart_disease, D)	causes(heart_disease, stroke)	1
has_symptom(D2, fatigue)	has_symptom(liver_disease, fatigue)	1
risk_increases(stress, Doc)	risk_increases(stress, depression)	1
affects(D, Doc)	affects(arthritis, joints)	1
has_symptom(D, RF)	has_symptom(covid19, cough)	1
treats(Organ, heart_disease)	treats(lisinopril, heart_disease)	1
exhibits(patient_frank, D)	exhibits(patient_frank, fever)	1
exhibits(SE, joint_pain)	exhibits(patient_grace, joint_pain)	1
has_risk_factor(P, diabetes_history)	has_risk_factor(patient_liam, diabetes_history)	1
exhibits(D, confusion)	exhibits(patient_noah, confusion)	1
has_symptom(alzheimers, D)	has_symptom(alzheimers, confusion)	1
affects(D1, D)	affects(diabetes, kidneys)	1
requires_specialist(liver_disease, gastroenterology)	requires_specialist(liver_disease, gastroenterology)	1
side_effect(D, P)	side_effect(lisinopril, fatigue)	1
exhibits(D, cough)	exhibits(patient_bob, cough)	1
affects(D, D2)	affects(diabetes, heart)	1
exhibits(patient_noah, memory_loss)	exhibits(patient_noah, memory_loss)	1
affects(D, Doc)	affects(hypertension, heart)	1
has_risk_factor(D, D1)	has_risk_factor(patient_jack, stress)	1
treats(RF, D)	treats(atorvastatin, heart_disease)	1
